Scholarship Name,Category,Gender,Income,Details,Eligibility,Link
AICTE - Pragati Scholarship Scheme (Girls Students),General,Female,700000_800000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,Below 50000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,50000_100000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,100000_200000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,200000_300000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,300000_400000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,400000_500000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,500000_600000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,600000_700000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SCBC,Female,700000_800000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,Below 50000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,50000_100000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,100000_200000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,200000_300000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,300000_400000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,400000_500000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,500000_600000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,600000_700000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),SC,Female,700000_800000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,Below 50000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,50000_100000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,100000_200000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,200000_300000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,300000_400000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,400000_500000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,500000_600000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,600000_700000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),ST,Female,700000_800000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,Below 50000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,50000_100000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,100000_200000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,200000_300000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,300000_400000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,400000_500000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,500000_600000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,600000_700000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),OBC,Female,700000_800000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,Below 50000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,50000_100000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,100000_200000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,200000_300000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,300000_400000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,400000_500000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,500000_600000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,600000_700000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
AICTE - Pragati Scholarship Scheme (Girls Students),EWS,Female,700000_800000,"The AICTE Pragati Scholarship Scheme is a financial assistance program for girl students in technical courses at AICTE-approved institutions. The scholarship is awarded to meritorious students from families with an annual income of less than ₹8,00,000. Selected students receive ₹50,000 per year for up to three years.","Female student; Admitted to first-year diploma/degree or second-year through lateral entry; Family income less than ₹8,00,000; Max two girls per family.",www.aicte-pragati-saksham-gov.in
Post Matric Scholarship for SC Students,SC,Male,Below 50000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Male,50000_100000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Male,100000_200000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Male,200000_300000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Female,Below 50000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Female,50000_100000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Female,100000_200000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Female,200000_300000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Other,Below 50000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Other,50000_100000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Other,100000_200000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post Matric Scholarship for SC Students,SC,Other,200000_300000,"A financial assistance program for SC students pursuing post-matric studies, covering tuition, fees, and living expenses. Administered by the Ministry of Social Justice and Empowerment.","Indian national, SC community, Passed matriculation or higher exam, Family income ≤ ₹2,50,000, Studying in a post-matric institution.",www.digitalgujarat.gov.in
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Male,Below 50000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Male,50000_100000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Male,100000_200000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Male,200000_300000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Female,Below 50000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Female,50000_100000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Female,100000_200000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Female,200000_300000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Other,Below 50000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Other,50000_100000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Other,100000_200000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Post-Matric Scholarship for Scheduled Tribes (ST),ST,Other,200000_300000,"A government scholarship providing financial assistance to ST students for post-matriculation studies, covering tuition, maintenance fees, and other expenses.","ST community, Family income ≤ ₹2,50,000, Passed 10th grade or higher, Studying in a recognized institution.",https://scholarships.gov.in/
Central Sector Scheme of Scholarship,General,Male,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Male,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Male,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Male,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
